Mod,Teff,Log(g),R,Age,L,Log(Tc),Log(Pc),Log(rhoc),Mx/M,Log(qx),Lnu,Log(H/*),Log(He/*),Log(C/*),Log(O/*),M/Msun
11.0,75854.4719,7.92086695,1055775000.0,600000.0,2.629659e+34,7.888793,23.52455,6.728467,0.0,0.0,7.41595e+34,-3.999873,-1.999887,-0.3054398,-0.3054398,0.7
11.0,75541.1408,8.03675705,956330300.0,600000.0,2.122179e+34,7.884306,23.71261,6.856281,0.0,0.0,6.734181e+34,-3.999873,-1.999887,-0.3054398,-0.3054398,0.75
10.0,75511.1265,8.14155406,875434700.0,540000.0,1.775511e+34,7.886092,23.89423,6.980871,0.0,0.0,6.239528e+34,-3.999873,-1.999887,-0.3054398,-0.3054398,0.8
8.0,75492.3342,8.5200779,633019200.0,420000.0,9.274214e+33,7.935342,24.62891,7.496106,0.0,0.0,4.658813e+34,-3.999873,-1.999887,-0.3054398,-0.3054398,1.0
17.0,75315.7265,9.23543522,316745100.0,1483000.0,2.300353e+33,8.054291,26.2554,8.683766,0.0,0.0,8.871256e+33,-3.999873,-1.999887,-0.3054398,-0.3054398,1.3
9.0,75055.2236,8.81852276,481441300.0,400000.0,5.241341e+33,8.002404,25.28081,7.966295,0.0,0.0,3.430664e+34,-3.999873,-1.999887,-0.3054398,-0.3054398,1.15
8.0,74988.8539,8.61520775,581361900.0,420000.0,7.615738e+33,7.953868,24.82977,7.639861,0.0,0.0,4.166365e+34,-3.999873,-1.999887,-0.3054398,-0.3054398,1.05
9.0,74903.0045,8.71362179,531301800.0,400000.0,6.331571e+33,7.975952,25.045,7.795034,0.0,0.0,3.766681e+34,-3.999873,-1.999887,-0.3054398,-0.3054398,1.1
11.0,74624.0764,7.79875372,1170943000.0,600000.0,3.029836e+34,7.895265,23.32915,6.596947,0.0,0.0,7.40928e+34,-3.999873,-1.999887,-0.3054398,-0.3054398,0.65
18.0,74576.6834,9.23649277,316359700.0,1853374.0,2.206005e+33,8.036481,26.257,8.684993,0.0,0.0,7.044331e+33,-3.999873,-1.999887,-0.3054398,-0.3054398,1.3
12.0,74541.9373,9.06886096,376253300.0,566311.0,3.11455e+33,8.063229,25.85988,8.391008,0.0,0.0,2.281634e+34,-3.999873,-1.999887,-0.3054398,-0.3054398,1.25
4.0,74488.5092,7.47533588,1563037000.0,210000.0,5.35954e+34,7.935541,22.88613,6.302946,0.0,0.0,5.485267e+34,-3.999873,-1.999887,-0.3054398,-0.3054398,0.55
10.0,74460.6104,8.93508832,430033500.0,450000.0,4.05082e+33,8.031446,25.54716,8.160979,0.0,0.0,2.910308e+34,-3.999873,-1.999887,-0.3054398,-0.3054398,1.2
9.0,74254.5764,7.65068352,1334104000.0,486905.0,3.855709e+34,7.91244,23.11424,6.453663,0.0,0.0,7.416403e+34,-3.999873,-1.999887,-0.3054398,-0.3054398,0.6
9.0,74043.0618,8.33780486,740755100.0,480000.0,1.175219e+34,7.900614,24.25508,7.231773,0.0,0.0,4.979062e+34,-3.999873,-1.999887,-0.3054398,-0.3054398,0.9
19.0,73885.5132,9.23757628,315965300.0,2320341.0,2.120059e+33,8.017323,26.25875,8.68632,0.0,0.0,5.568019e+33,-3.999873,-1.999887,-0.3054398,-0.3054398,1.3
12.0,73567.8019,7.93178837,1042583000.0,660000.0,2.268843e+34,7.881219,23.5291,6.731607,0.0,0.0,6.454802e+34,-3.999873,-1.999887,-0.3054398,-0.3054398,0.7
9.0,73264.9284,8.43155709,683186200.0,480000.0,9.582849e+33,7.913205,24.43943,7.361607,0.0,0.0,4.426354e+34,-3.999873,-1.999887,-0.3054398,-0.3054398,0.95
20.0,73207.0908,9.23868638,315561700.0,2890585.0,2.038042e+33,7.997483,26.26058,8.687714,0.0,0.0,4.392401e+33,-3.999873,-1.999887,-0.3054398,-0.3054398,1.3
12.0,73097.504,8.046034,946170600.0,660000.0,1.821298e+34,7.877091,23.71607,6.858695,0.0,0.0,5.817483e+34,-3.999873,-1.999887,-0.3054398,-0.3054398,0.75
10.0,73092.0968,8.24621588,799939900.0,540000.0,1.301453e+34,7.886991,24.07567,7.106497,0.0,0.0,5.05265e+34,-3.999873,-1.999887,-0.3054398,-0.3054398,0.85
13.0,73033.8681,9.07019561,375675600.0,645466.6,2.861246e+33,8.056571,25.86067,8.391604,0.0,0.0,1.96465e+34,-3.999873,-1.999887,-0.3054398,-0.3054398,1.25
11.0,72885.1424,8.14968549,867277500.0,600000.0,1.51253e+34,7.879203,23.89698,6.982808,0.0,0.0,5.350923e+34,-3.999873,-1.999887,-0.3054398,-0.3054398,0.8
10.0,72796.9956,8.82091308,480118200.0,450000.0,4.612987e+33,7.997488,25.28156,7.966854,0.0,0.0,2.99635e+34,-3.999873,-1.999887,-0.3054398,-0.3054398,1.15
11.0,72729.7826,8.93672049,429226200.0,500000.0,3.673276e+33,8.026773,25.5478,8.161456,0.0,0.0,2.577794e+34,-3.999873,-1.999887,-0.3054398,-0.3054398,1.2
12.0,72661.4222,7.81069803,1154951000.0,659308.8,2.649565e+34,7.887936,23.33473,6.600753,0.0,0.0,6.564816e+34,-3.999873,-1.999887,-0.3054398,-0.3054398,0.65
21.0,72513.9169,9.23981145,315153200.0,3565171.0,1.956865e+33,7.977598,26.26242,8.689121,0.0,0.0,3.463322e+33,-3.999873,-1.999887,-0.3054398,-0.3054398,1.3
10.0,72452.4116,8.71658,529495400.0,450000.0,5.505131e+33,7.970911,25.04585,7.795667,0.0,0.0,3.271838e+34,-3.999873,-1.999887,-0.3054398,-0.3054398,1.1
9.0,72439.9306,8.52495902,629471800.0,480000.0,7.774934e+33,7.928932,24.63027,7.497101,0.0,0.0,3.916358e+34,-3.999873,-1.999887,-0.3054398,-0.3054398,1.0
10.0,72127.0916,7.66821967,1307440000.0,560823.8,3.29662e+34,7.903948,23.12332,6.459776,0.0,0.0,6.561088e+34,-3.999873,-1.999887,-0.3054398,-0.3054398,0.6
5.0,72008.2559,7.499618,1519946000.0,280000.0,4.426062e+34,7.928075,22.89618,6.309664,0.0,0.0,5.126287e+34,-3.999873,-1.999887,-0.3054398,-0.3054398,0.55
9.0,71992.08,8.61934379,578600200.0,480000.0,6.408081e+33,7.947701,24.83092,7.64071,0.0,0.0,3.513299e+34,-3.999873,-1.999887,-0.3054398,-0.3054398,1.05
1.0,71976.9102,7.36402016,1694068000.0,0.0,5.488659e+34,7.955262,22.70727,6.185638,0.0,0.0,2.336116e+34,-3.999873,-1.999887,-0.3054398,-0.3054398,0.5
22.0,71790.8847,9.24093038,314747500.0,4341432.0,1.87514e+33,7.95814,26.2642,8.690479,0.0,0.0,2.731331e+33,-3.999873,-1.999887,-0.3054398,-0.3054398,1.3
14.0,71628.0173,9.07147368,375123200.0,741207.5,2.639439e+33,8.049174,25.86149,8.392225,0.0,0.0,1.676389e+34,-3.999873,-1.999887,-0.3054398,-0.3054398,1.25
13.0,71482.9588,7.9414593,1031039000.0,720000.0,1.977846e+34,7.874303,23.53309,6.734355,0.0,0.0,5.670761e+34,-3.999873,-1.999887,-0.3054398,-0.3054398,0.7
10.0,71344.8292,8.34366195,735776800.0,540000.0,9.994802e+33,7.894353,24.25681,7.233019,0.0,0.0,4.248563e+34,-3.999873,-1.999887,-0.3054398,-0.3054398,0.9
12.0,71073.8866,8.93829702,428447800.0,557480.5,3.33786e+33,8.021763,25.54844,8.161941,0.0,0.0,2.271245e+34,-3.999873,-1.999887,-0.3054398,-0.3054398,1.2
23.0,71032.9034,9.24202609,314350700.0,5215609.0,1.792665e+33,7.939376,26.26586,8.691744,0.0,0.0,2.155045e+33,-3.999873,-1.999887,-0.3054398,-0.3054398,1.3
13.0,70881.4788,8.05421081,937305200.0,720000.0,1.580248e+34,7.870525,23.71908,6.860793,0.0,0.0,5.07979e+34,-3.999873,-1.999887,-0.3054398,-0.3054398,0.75
11.0,70878.2365,8.82295182,478992600.0,500000.0,4.126114e+33,7.992908,25.28223,7.967352,0.0,0.0,2.647811e+34,-3.999873,-1.999887,-0.3054398,-0.3054398,1.15
13.0,70780.4763,7.82181056,1140269000.0,721038.2,2.325414e+34,7.880908,23.33987,6.604258,0.0,0.0,5.829709e+34,-3.999873,-1.999887,-0.3054398,-0.3054398,0.65
11.0,70584.8765,8.25256821,794110900.0,600000.0,1.115427e+34,7.880854,24.07765,7.107904,0.0,0.0,4.355297e+34,-3.999873,-1.999887,-0.3054398,-0.3054398,0.85
10.0,70566.2125,8.43651684,679296200.0,540000.0,8.153379e+33,7.907178,24.44084,7.362628,0.0,0.0,3.775933e+34,-3.999873,-1.999887,-0.3054398,-0.3054398,0.95
12.0,70522.4527,8.15680928,860193500.0,660000.0,1.304169e+34,7.872941,23.89936,6.984484,0.0,0.0,4.644816e+34,-3.999873,-1.999887,-0.3054398,-0.3054398,0.8
11.0,70347.1134,8.71912149,527948300.0,500000.0,4.864071e+33,7.966237,25.04661,7.796229,0.0,0.0,2.876848e+34,-3.999873,-1.999887,-0.3054398,-0.3054398,1.1
15.0,70328.1887,9.07269467,374596300.0,858411.5,2.446114e+33,8.040898,25.86235,8.392875,0.0,0.0,1.416262e+34,-3.999873,-1.999887,-0.3054398,-0.3054398,1.25
24.0,70240.6112,9.24308981,313966000.0,6184779.0,1.70982e+33,7.921412,26.26738,8.692897,0.0,0.0,1.701114e+33,-3.999873,-1.999887,-0.3054398,-0.3054398,1.3
11.0,70064.0538,7.68443733,1283254000.0,638837.4,2.827734e+34,7.895613,23.13163,6.465379,0.0,0.0,5.795755e+34,-3.999873,-1.999887,-0.3054398,-0.3054398,0.6
6.0,69917.1199,7.5197997,1485037000.0,350000.0,3.755266e+34,7.920922,22.90516,6.315664,0.0,0.0,4.779132e+34,-3.999873,-1.999887,-0.3054398,-0.3054398,0.55
10.0,69785.0602,8.52913655,626451600.0,540000.0,6.632189e+33,7.923115,24.63144,7.497957,0.0,0.0,3.34791e+34,-3.999873,-1.999887,-0.3054398,-0.3054398,1.0
14.0,69581.4355,7.95006807,1020871000.0,780000.0,1.740793e+34,7.867952,23.5366,6.736779,0.0,0.0,5.023038e+34,-3.999873,-1.999887,-0.3054398,-0.3054398,0.7
13.0,69496.6098,8.93981527,427699600.0,623907.5,3.040633e+33,8.016377,25.5491,8.162436,0.0,0.0,1.989975e+34,-3.999873,-1.999887,-0.3054398,-0.3054398,1.2
10.0,69461.8666,8.62282741,576284300.0,540000.0,5.509235e+33,7.942081,24.83191,7.641443,0.0,0.0,3.012772e+34,-3.999873,-1.999887,-0.3054398,-0.3054398,1.05
25.0,69419.6558,9.24413307,313589100.0,7247394.0,1.62736e+33,7.90426,26.26881,8.69397,0.0,0.0,1.343441e+33,-3.999873,-1.999887,-0.3054398,-0.3054398,1.3
12.0,69191.6626,8.82475455,477999500.0,551498.4,3.731659e+33,7.988492,25.28285,7.967813,0.0,0.0,2.355665e+34,-3.999873,-1.999887,-0.3054398,-0.3054398,1.15
16.0,69137.6122,9.07385985,374094100.0,1003704.0,2.278512e+33,8.031574,25.86325,8.393563,0.0,0.0,1.183693e+34,-3.999873,-1.999887,-0.3054398,-0.3054398,1.25
14.0,68956.8812,7.83226815,1126622000.0,785828.2,2.045028e+34,7.874108,23.34465,6.607518,0.0,0.0,5.183613e+34,-3.999873,-1.999887,-0.3054398,-0.3054398,0.65
11.0,68942.7011,8.34876273,731468600.0,600000.0,8.613439e+33,7.888648,24.25831,7.234094,0.0,0.0,3.674101e+34,-3.999873,-1.999887,-0.3054398,-0.3054398,0.9
14.0,68862.1697,8.06147623,929497700.0,780000.0,1.384368e+34,7.864509,23.72172,6.862632,0.0,0.0,4.477165e+34,-3.999873,-1.999887,-0.3054398,-0.3054398,0.75
12.0,68621.8458,8.72120424,526683900.0,546819.4,4.383103e+33,7.962136,25.04724,7.796703,0.0,0.0,2.573565e+34,-3.999873,-1.999887,-0.3054398,-0.3054398,1.1
26.0,68575.1169,9.2451713,313214500.0,8404972.0,1.545902e+33,7.887848,26.27018,8.695003,0.0,0.0,1.061057e+33,-3.999873,-1.999887,-0.3054398,-0.3054398,1.3
13.0,68407.253,8.16308143,854004400.0,720000.0,1.138049e+34,7.867207,23.90144,6.985953,0.0,0.0,4.074168e+34,-3.999873,-1.999887,-0.3054398,-0.3054398,0.8
12.0,68364.3866,8.25811053,789060000.0,660000.0,9.691069e+33,7.875241,24.07937,7.109129,0.0,0.0,3.798031e+34,-3.999873,-1.999887,-0.3054398,-0.3054398,0.85
11.0,68196.2715,8.44081096,675946200.0,600000.0,7.042045e+33,7.901674,24.44205,7.363513,0.0,0.0,3.265899e+34,-3.999873,-1.999887,-0.3054398,-0.3054398,0.95
12.0,68088.7165,7.69935338,1261406000.0,720245.3,2.436924e+34,7.887558,23.13922,6.470501,0.0,0.0,5.123797e+34,-3.999873,-1.999887,-0.3054398,-0.3054398,0.6
17.0,68057.0846,9.07497332,373614900.0,1185987.0,2.133898e+33,8.02102,25.86422,8.394299,0.0,0.0,9.781524e+33,-3.999873,-1.999887,-0.3054398,-0.3054398,1.25
14.0,68002.3462,8.94127327,426982200.0,701268.0,2.778095e+33,8.010558,25.54977,8.162942,0.0,0.0,1.732754e+34,-3.999873,-1.999887,-0.3054398,-0.3054398,1.2
7.0,67891.0942,7.53903317,1452515000.0,428887.7,3.193922e+34,7.913282,22.91418,6.321701,0.0,0.0,4.411052e+34,-3.999873,-1.999887,-0.3054398,-0.3054398,0.55
15.0,67821.9568,7.95781868,1011802000.0,840000.0,1.543491e+34,7.862087,23.53972,6.73893,0.0,0.0,4.48176e+34,-3.999873,-1.999887,-0.3054398,-0.3054398,0.7
11.0,67713.5719,8.53238824,624110800.0,594000.0,5.835234e+33,7.91828,24.63236,7.498636,0.0,0.0,2.940356e+34,-3.999873,-1.999887,-0.3054398,-0.3054398,1.0
27.0,67710.5076,9.24621471,312838500.0,9659850.0,1.465874e+33,7.872081,26.27154,8.696024,0.0,0.0,8.378122e+32,-3.999873,-1.999887,-0.3054398,-0.3054398,1.3
13.0,67572.2013,8.82649725,477041400.0,609712.0,3.380777e+33,7.98383,25.28347,7.968279,0.0,0.0,2.087415e+34,-3.999873,-1.999887,-0.3054398,-0.3054398,1.15
11.0,67295.3117,8.62580703,574310800.0,600000.0,4.820201e+33,7.936913,24.83278,7.642087,0.0,0.0,2.619707e+34,-3.999873,-1.999887,-0.3054398,-0.3054398,1.05
15.0,67191.8181,7.84210319,1113938000.0,853777.0,1.802268e+34,7.867528,23.34909,6.610549,0.0,0.0,4.615392e+34,-3.999873,-1.999887,-0.3054398,-0.3054398,0.65
18.0,67084.9596,9.07604129,373155800.0,1416857.0,2.009616e+33,8.009061,25.86526,8.395091,0.0,0.0,7.991014e+33,-3.999873,-1.999887,-0.3054398,-0.3054398,1.25
15.0,67015.4879,8.06798503,922558500.0,840000.0,1.223265e+34,7.858967,23.72405,6.864263,0.0,0.0,3.978605e+34,-3.999873,-1.999887,-0.3054398,-0.3054398,0.75
13.0,66962.0729,8.72321339,525467000.0,598636.2,3.955838e+33,7.957886,25.04788,7.797175,0.0,0.0,2.296919e+34,-3.999873,-1.999887,-0.3054398,-0.3054398,1.1
28.0,66831.0344,9.24728509,312453200.0,11013790.0,1.387761e+33,7.856892,26.27294,8.697085,0.0,0.0,6.614715e+32,-3.999873,-1.999887,-0.3054398,-0.3054398,1.3
12.0,66803.8013,8.35323537,727711700.0,660000.0,7.515458e+33,7.883408,24.25962,7.235035,0.0,0.0,3.213667e+34,-3.999873,-1.999887,-0.3054398,-0.3054398,0.9
15.0,66589.1501,8.94267327,426294600.0,792257.4,2.546041e+33,8.004229,25.55045,8.163463,0.0,0.0,1.498153e+34,-3.999873,-1.999887,-0.3054398,-0.3054398,1.2
14.0,66490.7447,8.16866547,848531700.0,780000.0,1.002797e+34,7.861924,23.90328,6.987249,0.0,0.0,3.605998e+34,-3.999873,-1.999887,-0.3054398,-0.3054398,0.8
13.0,66369.1235,8.26301124,784620500.0,720000.0,8.511687e+33,7.870073,24.08088,7.110205,0.0,0.0,3.345201e+34,-3.999873,-1.999887,-0.3054398,-0.3054398,0.85
19.0,66213.4604,9.07707447,372712200.0,1710826.0,1.902674e+33,7.995567,25.86638,8.395949,0.0,0.0,6.457189e+33,-3.999873,-1.999887,-0.3054398,-0.3054398,1.25
16.0,66197.6371,7.96482037,1003679000.0,900000.0,1.378451e+34,7.856647,23.5425,6.740851,0.0,0.0,4.024825e+34,-3.999873,-1.999887,-0.3054398,-0.3054398,0.7
13.0,66197.2035,7.71311778,1241574000.0,805143.3,2.109287e+34,7.879788,23.14617,6.475194,0.0,0.0,4.535197e+34,-3.999873,-1.999887,-0.3054398,-0.3054398,0.6
12.0,66103.9852,8.44456307,673032600.0,660000.0,6.16332e+33,7.89661,24.44312,7.364289,0.0,0.0,2.857925e+34,-3.999873,-1.999887,-0.3054398,-0.3054398,0.95
12.0,66044.4808,8.535001,622236300.0,642838.0,5.249147e+33,7.914189,24.63311,7.499188,0.0,0.0,2.635728e+34,-3.999873,-1.999887,-0.3054398,-0.3054398,1.0
14.0,66022.7949,8.828178,476119200.0,675837.6,3.069298e+33,7.978891,25.28411,7.968751,0.0,0.0,1.84171e+34,-3.999873,-1.999887,-0.3054398,-0.3054398,1.15
29.0,65940.0024,9.24838994,312056000.0,12471050.0,1.311876e+33,7.842179,26.27443,8.698202,0.0,0.0,5.220053e+32,-3.999873,-1.999887,-0.3054398,-0.3054398,1.3
8.0,65886.3033,7.55769911,1421633000.0,518618.2,2.713862e+34,7.905132,22.92332,6.32782,0.0,0.0,4.028095e+34,-3.999873,-1.999887,-0.3054398,-0.3054398,0.55
12.0,65645.1564,8.62807158,572815400.0,651754.5,4.341823e+33,7.932741,24.83346,7.642585,0.0,0.0,2.342515e+34,-3.999873,-1.999887,-0.3054398,-0.3054398,1.05
16.0,65495.5214,7.85133486,1102161000.0,925164.0,1.592827e+34,7.861145,23.35322,6.613374,0.0,0.0,4.114085e+34,-3.999873,-1.999887,-0.3054398,-0.3054398,0.65
20.0,65426.914,9.07808635,372278200.0,2084470.0,1.809643e+33,7.980523,25.8676,8.396879,0.0,0.0,5.167635e+33,-3.999873,-1.999887,-0.3054398,-0.3054398,1.25
14.0,65355.0861,8.72516241,524289200.0,656368.0,3.573481e+33,7.95346,25.04851,7.797648,0.0,0.0,2.044078e+34,-3.999873,-1.999887,-0.3054398,-0.3054398,1.1
16.0,65320.2311,8.07385378,916346100.0,900000.0,1.089286e+34,7.853835,23.72614,6.865719,0.0,0.0,3.561311e+34,-3.999873,-1.999887,-0.3054398,-0.3054398,0.75
16.0,65258.8709,8.94401453,425636800.0,900228.0,2.341362e+33,7.997309,25.55116,8.164,0.0,0.0,1.285296e+34,-3.999873,-1.999887,-0.3054398,-0.3054398,1.2
30.0,65037.2862,9.24950474,311655700.0,14033980.0,1.238317e+33,7.827846,26.27592,8.699326,0.0,0.0,4.116232e+32,-3.999873,-1.999887,-0.3054398,-0.3054398,1.3
13.0,64906.8664,8.35717106,724421800.0,720000.0,6.637089e+33,7.878566,24.26077,7.235866,0.0,0.0,2.838544e+34,-3.999873,-1.999887,-0.3054398,-0.3054398,0.9
15.0,64744.4646,8.1736729,843654000.0,840000.0,8.91192e+33,7.85703,23.90491,6.988402,0.0,0.0,3.216848e+34,-3.999873,-1.999887,-0.3054398,-0.3054398,0.8
21.0,64702.0603,9.07908639,371849900.0,2554139.0,1.726791e+33,7.964092,25.86889,8.397867,0.0,0.0,4.104024e+33,-3.999873,-1.999887,-0.3054398,-0.3054398,1.25
17.0,64550.7834,7.97176157,995689800.0,965667.0,1.226553e+34,7.85114,23.54522,6.74273,0.0,0.0,3.603323e+34,-3.999873,-1.999887,-0.3054398,-0.3054398,0.7
14.0,64546.3752,8.26740505,780661500.0,780000.0,7.537805e+33,7.865286,24.08221,7.111158,0.0,0.0,2.971921e+34,-3.999873,-1.999887,-0.3054398,-0.3054398,0.85
15.0,64541.1665,8.82979931,475231300.0,751464.7,2.792476e+33,7.973636,25.28475,7.969231,0.0,0.0,1.61697e+34,-3.999873,-1.999887,-0.3054398,-0.3054398,1.15
13.0,64426.4474,8.5375306,620426700.0,696022.5,4.725739e+33,7.910024,24.63384,7.499728,0.0,0.0,2.359457e+34,-3.999873,-1.999887,-0.3054398,-0.3054398,1.0
14.0,64384.2612,7.72585109,1223505000.0,893643.0,1.833001e+34,7.872296,23.15254,6.479495,0.0,0.0,4.019855e+34,-3.999873,-1.999887,-0.3054398,-0.3054398,0.6
13.0,64257.7925,8.44785904,670483500.0,720000.0,5.461493e+33,7.891918,24.44406,7.364976,0.0,0.0,2.526004e+34,-3.999873,-1.999887,-0.3054398,-0.3054398,0.95
2.0,64161.5091,7.41667857,1594416000.0,80000.0,3.069964e+34,7.945642,22.71499,6.190873,0.0,0.0,2.23743e+34,-3.999873,-1.999887,-0.3054398,-0.3054398,0.5
31.0,64126.1173,9.25060066,311262800.0,15698730.0,1.167417e+33,7.813849,26.27735,8.700404,0.0,0.0,3.245223e+32,-3.999873,-1.999887,-0.3054398,-0.3054398,1.3
13.0,64053.784,8.63025612,571376500.0,708553.0,3.91612e+33,7.92846,24.83412,7.643078,0.0,0.0,2.091092e+34,-3.999873,-1.999887,-0.3054398,-0.3054398,1.05
17.0,64012.915,8.94529781,425008400.0,1029602.0,2.161212e+33,7.989702,25.5519,8.164558,0.0,0.0,1.093323e+34,-3.999873,-1.999887,-0.3054398,-0.3054398,1.2
22.0,64012.4574,9.08007641,371426300.0,3132546.0,1.650575e+33,7.946635,25.87022,8.398881,0.0,0.0,3.242213e+33,-3.999873,-1.999887,-0.3054398,-0.3054398,1.25
9.0,63923.0359,7.57554971,1392715000.0,618552.4,2.307736e+34,7.896681,22.93233,6.333858,0.0,0.0,3.645859e+34,-3.999873,-1.999887,-0.3054398,-0.3054398,0.55
17.0,63845.0067,7.86009544,1091101000.0,1000726.0,1.409514e+34,7.854905,23.3571,6.616024,0.0,0.0,3.668289e+34,-3.999873,-1.999887,-0.3054398,-0.3054398,0.65
15.0,63817.8233,8.72703636,523159300.0,720763.8,3.234952e+33,7.948849,25.04914,7.798121,0.0,0.0,1.813845e+34,-3.999873,-1.999887,-0.3054398,-0.3054398,1.1
17.0,63717.0057,8.07933533,910581400.0,962216.0,9.738476e+33,7.848899,23.72808,6.867072,0.0,0.0,3.196799e+34,-3.999873,-1.999887,-0.3054398,-0.3054398,0.75
23.0,63334.6515,9.08105882,371006400.0,3826406.0,1.578194e+33,7.928653,25.87155,8.399892,0.0,0.0,2.553918e+33,-3.999873,-1.999887,-0.3054398,-0.3054398,1.25
32.0,63209.1654,9.25165035,310886800.0,17460410.0,1.099403e+33,7.800154,26.27867,8.701391,0.0,0.0,2.559698e+32,-3.999873,-1.999887,-0.3054398,-0.3054398,1.3
14.0,63184.2205,8.36069808,721486200.0,780000.0,5.911839e+33,7.874065,24.2618,7.236605,0.0,0.0,2.528535e+34,-3.999873,-1.999887,-0.3054398,-0.3054398,0.9
16.0,63143.0565,8.17820085,839267400.0,900136.6,7.978755e+33,7.852464,23.90638,6.989437,0.0,0.0,2.889e+34,-3.999873,-1.999887,-0.3054398,-0.3054398,0.8
16.0,63129.4889,8.83135889,474378800.0,838489.6,2.546899e+33,7.968023,25.28541,7.96972,0.0,0.0,1.412012e+34,-3.999873,-1.999887,-0.3054398,-0.3054398,1.15
18.0,62957.26,7.97837321,988139400.0,1035024.0,1.093079e+34,7.84576,23.54779,6.744507,0.0,0.0,3.228457e+34,-3.999873,-1.999887,-0.3054398,-0.3054398,0.7
15.0,62906.7628,8.27132812,777143500.0,840000.0,6.739439e+33,7.86083,24.08341,7.112011,0.0,0.0,2.660364e+34,-3.999873,-1.999887,-0.3054398,-0.3054398,0.85
18.0,62854.9188,8.94652335,424409200.0,1186171.0,2.003358e+33,7.981297,25.55267,8.165142,0.0,0.0,9.214649e+33,-3.999873,-1.999887,-0.3054398,-0.3054398,1.2
14.0,62847.2205,8.53999054,618672100.0,754079.2,4.254979e+33,7.905776,24.63456,7.500257,0.0,0.0,2.108971e+34,-3.999873,-1.999887,-0.3054398,-0.3054398,1.0
24.0,62651.5237,9.08203835,370588200.0,4637494.0,1.507793e+33,7.910623,25.87285,8.400884,0.0,0.0,2.00906e+33,-3.999873,-1.999887,-0.3054398,-0.3054398,1.25
15.0,62650.5767,7.73763701,1207016000.0,985877.0,1.599404e+34,7.86507,23.15837,6.483438,0.0,0.0,3.568295e+34,-3.999873,-1.999887,-0.3054398,-0.3054398,0.6
14.0,62617.8397,8.45078005,668232500.0,780000.0,4.891922e+33,7.887547,24.4449,7.365588,0.0,0.0,2.25198e+34,-3.999873,-1.999887,-0.3054398,-0.3054398,0.95
14.0,62514.2484,8.63237053,569987300.0,771268.2,3.535725e+33,7.924045,24.83478,7.643567,0.0,0.0,1.862467e+34,-3.999873,-1.999887,-0.3054398,-0.3054398,1.05
16.0,62340.1641,8.72884747,522069600.0,793291.1,2.933328e+33,7.944008,25.04978,7.798597,0.0,0.0,1.603414e+34,-3.999873,-1.999887,-0.3054398,-0.3054398,1.1
33.0,62290.4433,9.25264049,310532600.0,19313700.0,1.034504e+33,7.786737,26.27982,8.702264,0.0,0.0,2.021375e+32,-3.999873,-1.999887,-0.3054398,-0.3054398,1.3
18.0,62233.8692,7.86842582,1080686000.0,1080503.0,1.248356e+34,7.848821,23.36073,6.618508,0.0,0.0,3.272942e+34,-3.999873,-1.999887,-0.3054398,-0.3054398,0.65
18.0,62132.6969,8.08465061,905026200.0,1028709.0,8.698314e+33,7.844005,23.72993,6.868366,0.0,0.0,2.868355e+34,-3.999873,-1.999887,-0.3054398,-0.3054398,0.75
10.0,62016.2513,7.59240092,1365956000.0,727738.2,1.966652e+34,7.888124,22.94101,6.33967,0.0,0.0,3.277705e+34,-3.999873,-1.999887,-0.3054398,-0.3054398,0.55
25.0,61953.6262,9.08302163,370169000.0,5565052.0,1.438464e+33,7.892897,25.87414,8.401858,0.0,0.0,1.579512e+33,-3.999873,-1.999887,-0.3054398,-0.3054398,1.25
19.0,61786.2296,8.94769368,423837700.0,1377709.0,1.865512e+33,7.971962,25.55348,8.16576,0.0,0.0,7.688646e+33,-3.999873,-1.999887,-0.3054398,-0.3054398,1.2
17.0,61784.8557,8.83285933,473560100.0,939394.0,2.328682e+33,7.961999,25.28607,7.97022,0.0,0.0,1.225588e+34,-3.999873,-1.999887,-0.3054398,-0.3054398,1.15
15.0,61636.2872,8.36385148,718871600.0,840000.0,5.314722e+33,7.869861,24.26272,7.237269,0.0,0.0,2.269134e+34,-3.999873,-1.999887,-0.3054398,-0.3054398,0.9
17.0,61583.0347,8.18256019,835065800.0,964292.0,7.146901e+33,7.847931,23.90778,6.990427,0.0,0.0,2.594202e+34,-3.999873,-1.999887,-0.3054398,-0.3054398,0.8
16.0,61412.3494,8.27487065,773980400.0,900000.0,6.071762e+33,7.856664,24.08448,7.112779,0.0,0.0,2.397417e+34,-3.999873,-1.999887,-0.3054398,-0.3054398,0.85
19.0,61395.3226,7.9847363,980927000.0,1108832.0,9.741963e+33,7.840462,23.55024,6.746197,0.0,0.0,2.892447e+34,-3.999873,-1.999887,-0.3054398,-0.3054398,0.7
34.0,61375.2717,9.25358693,310194400.0,21255360.0,9.729124e+32,7.773592,26.28088,8.703057,0.0,0.0,1.599373e+32,-3.999873,-1.999887,-0.3054398,-0.3054398,1.3
15.0,61323.8568,8.54235945,616987100.0,817298.9,3.836207e+33,7.901457,24.63526,7.500774,0.0,0.0,1.882921e+34,-3.999873,-1.999887,-0.3054398,-0.3054398,1.0
26.0,61236.4764,9.08401312,369746700.0,6607989.0,1.369876e+33,7.87567,25.8754,8.402817,0.0,0.0,1.241231e+33,-3.999873,-1.999887,-0.3054398,-0.3054398,1.25
