Mod,Teff,Log(g),R,Age,L,Log(Tc),Log(Pc),Log(rhoc),Mx/M,Log(qx),Lnu,Log(H/*),Log(He/*),Log(C/*),Log(O/*),M/Msun
227.0,1709.7495,9.03261322,384361500.0,6301075000.0,8.995837e+26,4.586438,25.59746,8.199,0.9999995784,-6.375151,13351190000.0,-9.99986,-1.999885,-0.305396,-0.305396,1.2
224.0,1717.1357,9.16056302,338555100.0,5271491000.0,7.100829e+26,4.5112,25.91458,8.43236,0.9999998928,-6.969731,4830643000.0,-9.99986,-1.999885,-0.305396,-0.305396,1.25
260.0,1719.0465,8.05331008,839221100.0,12853220000.0,4.382635e+27,5.174186,23.27946,6.567679,0.9911805978,-2.054561,120610700000000.0,-9.99986,-1.999885,-0.305396,-0.305396,0.6
234.0,1720.4222,8.50273043,612649200.0,10775360000.0,2.343127e+27,4.922379,24.30867,7.271267,0.9997350345,-3.576811,1287617000000.0,-9.99986,-1.999884,-0.305396,-0.305396,0.9
226.0,1720.4695,8.827636,465944500.0,8076094000.0,1.355465e+27,4.727785,25.09186,7.830333,0.9999939405,-5.217564,89582210000.0,-9.99986,-1.999885,-0.305396,-0.305396,1.1
261.0,1721.101,8.13135695,798424800.0,12629000000.0,3.985891e+27,5.131892,23.45366,6.684006,0.9923202164,-2.114651,54189050000000.0,-9.99986,-1.999885,-0.305396,-0.305396,0.65
230.0,1722.0568,8.65705484,540665200.0,9594370000.0,1.831803e+27,4.834008,24.67707,7.532087,0.9999518877,-4.317744,372477000000.0,-9.99986,-1.999885,-0.305396,-0.305396,1.0
256.0,1725.7035,7.97211076,882229900.0,13030950000.0,4.918812e+27,5.222385,23.10002,6.449052,0.990764313,-2.034531,291426900000000.0,-9.99986,-1.999885,-0.305396,-0.305396,0.55
206.0,1725.925,7.59033555,1092250000.0,13717320000.0,7.543343e+27,5.437664,22.27679,5.918779,0.98939381,-1.974441,1.061633e+16,-9.99986,-1.999885,-0.305396,-0.305396,0.35
218.0,1728.5407,7.69782419,1031748000.0,13613350000.0,6.771703e+27,5.37742,22.50562,6.064016,0.9898718684,-1.994471,4089271000000000.0,-9.99986,-1.999885,-0.305396,-0.305396,0.4
237.0,1730.7333,8.42848003,648522800.0,11312320000.0,2.689076e+27,4.970297,24.13411,7.149236,0.9993635883,-3.196262,2696127000000.0,-9.99986,-1.999885,-0.305396,-0.305396,0.85
240.0,1734.1304,8.35497071,684723800.0,11722550000.0,3.021272e+27,5.013496,23.9631,7.030697,0.9985402759,-2.835729,5589418000000.0,-9.99986,-1.999885,-0.305396,-0.305396,0.8
243.0,1735.8985,7.88671942,928070800.0,13183870000.0,5.573032e+27,5.274663,22.91316,6.326713,0.990328379,-2.014501,732929000000000.0,-9.99986,-1.999885,-0.305396,-0.305396,0.5
184.0,1735.9489,7.33222168,1242553000.0,13360510000.0,9.991018e+27,5.597408,21.73409,5.579746,0.9888931867,-1.954411,1.153582e+17,-9.99986,-1.999885,-0.305396,-0.305396,0.25
259.0,1738.6905,8.20713418,759342600.0,12368630000.0,3.754885e+27,5.098585,23.62453,6.799197,0.9939018406,-2.214801,28348480000000.0,-9.99986,-1.999885,-0.305396,-0.305396,0.7
228.0,1739.3134,8.92400491,426385400.0,7239096000.0,1.185626e+27,4.679659,25.3289,8.002551,0.9999977877,-5.655157,47271690000.0,-9.99986,-1.999885,-0.305396,-0.305396,1.15
252.0,1739.6369,8.28143008,721558300.0,12157200000.0,3.397889e+27,5.057468,23.79379,6.914405,0.9968027341,-2.495221,12518360000000.0,-9.99986,-1.999885,-0.305396,-0.305396,0.75
228.0,1740.7687,9.32208031,286673400.0,4169238000.0,5.377383e+26,4.439868,26.31388,8.727883,0.9999999598,-7.395995,1838768000.0,-9.99986,-1.999885,-0.305396,-0.305396,1.3
229.0,1741.1601,8.73948661,503856800.0,8862567000.0,1.662651e+27,4.79572,24.87663,7.675052,0.9999790106,-4.678001,224028500000.0,-9.99986,-1.999885,-0.305396,-0.305396,1.05
190.0,1744.4962,7.47011305,1161341000.0,13584370000.0,8.900858e+27,5.517227,22.02304,5.759363,0.98939381,-1.974441,3.584704e+16,-9.99986,-1.999885,-0.305396,-0.305396,0.3
230.0,1745.031,8.57857181,576808600.0,10226980000.0,2.198406e+27,4.892827,24.4888,7.398284,0.9998673285,-3.877222,844213900000.0,-9.99986,-1.999884,-0.305396,-0.305396,0.95
230.0,1753.2231,7.79584101,977555800.0,13303410000.0,6.433745e+27,5.334043,22.71618,6.199087,0.9898718684,-1.994471,2008105000000000.0,-9.99986,-1.999885,-0.305396,-0.305396,0.45
259.0,1757.6041,8.05330293,839228000.0,12740170000.0,4.789345e+27,5.193689,23.27946,6.567679,0.9911805978,-2.054561,169496200000000.0,-9.99986,-1.999885,-0.305396,-0.305396,0.6
260.0,1757.7099,8.13134957,798431600.0,12538980000.0,4.336069e+27,5.15057,23.45366,6.684006,0.9919577228,-2.094621,75198650000000.0,-9.99986,-1.999885,-0.305396,-0.305396,0.65
226.0,1758.9649,9.03261615,384360200.0,6299307000.0,1.007714e+27,4.62126,25.59746,8.199,0.9999993458,-6.184257,21616920000.0,-9.99986,-1.999885,-0.305396,-0.305396,1.2
225.0,1761.4691,8.82763607,465944400.0,8071466000.0,1.489362e+27,4.753952,25.09186,7.830333,0.9999916408,-5.077837,128851400000.0,-9.99986,-1.999885,-0.305396,-0.305396,1.1
255.0,1766.563,7.97209963,882241200.0,12886610000.0,5.401609e+27,5.242805,23.10002,6.449052,0.990764313,-2.034531,413630300000000.0,-9.99986,-1.999885,-0.305396,-0.305396,0.55
229.0,1768.2839,8.65705185,540667000.0,9581616000.0,2.036572e+27,4.860679,24.67707,7.532087,0.9999365571,-4.197617,543455900000.0,-9.99986,-1.999885,-0.305396,-0.305396,1.0
233.0,1770.7179,8.50272653,612651900.0,10744990000.0,2.629403e+27,4.950144,24.30867,7.271267,0.9996340775,-3.436611,1958419000000.0,-9.99986,-1.999884,-0.305396,-0.305396,0.9
223.0,1773.6669,9.16056327,338555000.0,5270533000.0,8.083112e+26,4.548818,25.91458,8.43236,0.9999998381,-6.790705,8126143000.0,-9.99986,-1.999885,-0.305396,-0.305396,1.25
205.0,1774.2382,7.59029889,1092296000.0,13362180000.0,8.424817e+27,5.46067,22.27678,5.918774,0.98939381,-1.974441,1.536791e+16,-9.99986,-1.999885,-0.305396,-0.305396,0.35
217.0,1775.4036,7.69779747,1031780000.0,13323870000.0,7.53693e+27,5.399868,22.50562,6.064014,0.9898718684,-1.994471,5902097000000000.0,-9.99986,-1.999885,-0.305396,-0.305396,0.4
227.0,1778.0359,8.92400645,426384600.0,7236396000.0,1.294783e+27,4.704994,25.3289,8.002551,0.999996954,-5.516272,67163210000.0,-9.99986,-1.999885,-0.305396,-0.305396,1.15
251.0,1778.0984,8.28142262,721564500.0,12080130000.0,3.708561e+27,5.077358,23.79379,6.914405,0.9959734913,-2.395071,17802850000000.0,-9.99986,-1.999885,-0.305396,-0.305396,0.75
242.0,1778.8987,7.8867055,928085700.0,12999350000.0,6.146289e+27,5.295824,22.91316,6.326712,0.990328379,-2.014501,1047101000000000.0,-9.99986,-1.999885,-0.305396,-0.305396,0.5
258.0,1781.0269,8.20712713,759348700.0,12276360000.0,4.134247e+27,5.119964,23.62453,6.799197,0.9929969232,-2.154711,41644740000000.0,-9.99986,-1.999885,-0.305396,-0.305396,0.7
183.0,1783.4471,7.33213942,1242671000.0,12904160000.0,1.113231e+28,5.621129,21.73405,5.57972,0.9888931867,-1.954411,1.674685e+17,-9.99986,-1.999885,-0.305396,-0.305396,0.25
236.0,1784.0763,8.42847396,648527300.0,11264840000.0,3.036283e+27,4.998912,24.13411,7.149236,0.9991210902,-3.056056,4255533000000.0,-9.99986,-1.999885,-0.305396,-0.305396,0.85
228.0,1786.1455,8.73946773,503867800.0,8854229000.0,1.841334e+27,4.822562,24.87663,7.675052,0.9999710219,-4.53793,326084700000.0,-9.99986,-1.999885,-0.305396,-0.305396,1.05
239.0,1789.8612,8.35496564,684727800.0,11649510000.0,3.428825e+27,5.042765,23.9631,7.030697,0.9979840509,-2.69552,9160082000000.0,-9.99986,-1.999885,-0.305396,-0.305396,0.8
189.0,1792.3012,7.47006475,1161406000.0,13177820000.0,9.918456e+27,5.540365,22.02303,5.759356,0.9888931867,-1.954411,5.158863e+16,-9.99986,-1.999885,-0.305396,-0.305396,0.3
229.0,1793.4176,8.57856794,576811100.0,10206420000.0,2.45259e+27,4.919646,24.4888,7.398284,0.9998167828,-3.737034,1249263000000.0,-9.99986,-1.999884,-0.305396,-0.305396,0.95
227.0,1798.9825,9.32207918,286673700.0,4168794000.0,6.133601e+26,4.474957,26.31388,8.727883,0.9999999506,-7.306285,2986223000.0,-9.99986,-1.999885,-0.305396,-0.305396,1.3
229.0,1799.83,7.79582467,977574200.0,13070930000.0,7.145908e+27,5.356103,22.71618,6.199088,0.9898718684,-1.994471,2895320000000000.0,-9.99986,-1.999885,-0.305396,-0.305396,0.45
258.0,1801.3543,8.05329431,839236300.0,12624980000.0,5.284417e+27,5.214875,23.27946,6.567679,0.9911805978,-2.054561,245156200000000.0,-9.99986,-1.999885,-0.305396,-0.305396,0.6
224.0,1804.2438,8.82762655,465949500.0,8066299000.0,1.639421e+27,4.779999,25.09186,7.830333,0.9999884649,-4.937977,185098500000.0,-9.99986,-1.999885,-0.305396,-0.305396,1.1
259.0,1805.0493,8.13134109,798439400.0,12437190000.0,4.822499e+27,5.173527,23.45366,6.684006,0.9915781192,-2.074591,112791200000000.0,-9.99986,-1.999885,-0.305396,-0.305396,0.65
225.0,1811.0381,9.03262254,384357300.0,6297236000.0,1.132433e+27,4.656625,25.59746,8.199,0.9999989767,-5.989993,35268750000.0,-9.99986,-1.999885,-0.305396,-0.305396,1.2
254.0,1811.7208,7.97208779,882253200.0,12739750000.0,5.975629e+27,5.264375,23.10002,6.449052,0.990764313,-2.034531,598508800000000.0,-9.99986,-1.999885,-0.305396,-0.305396,0.55
250.0,1816.4629,8.28141585,721570100.0,11996210000.0,4.039198e+27,5.096718,23.79378,6.914404,0.9951577339,-2.314951,25250150000000.0,-9.99986,-1.999885,-0.305396,-0.305396,0.75
228.0,1817.0713,8.65704908,540668800.0,9567405000.0,2.270818e+27,4.88766,24.67707,7.532087,0.9999123912,-4.057452,799080900000.0,-9.99986,-1.999885,-0.305396,-0.305396,1.0
257.0,1817.8239,8.20712141,759353700.0,12193110000.0,4.486705e+27,5.13819,23.62453,6.799197,0.992666371,-2.134681,57184740000000.0,-9.99986,-1.999885,-0.305396,-0.305396,0.7
226.0,1819.2487,8.92400803,426383800.0,7233382000.0,1.419063e+27,4.730584,25.3289,8.002551,0.9999959907,-5.396935,95768750000.0,-9.99986,-1.999885,-0.305396,-0.305396,1.15
204.0,1821.9454,7.59026441,1092339000.0,13015370000.0,9.368901e+27,5.48329,22.27678,5.918771,0.98939381,-1.974441,2.206248e+16,-9.99986,-1.999885,-0.305396,-0.305396,0.35
232.0,1823.0002,8.50272195,612655200.0,10711310000.0,2.954004e+27,4.977877,24.30867,7.271267,0.9994946504,-3.296408,3003075000000.0,-9.99986,-1.999884,-0.305396,-0.305396,0.9
216.0,1823.6531,7.69776925,1031813000.0,13034810000.0,8.390798e+27,5.422343,22.50562,6.064012,0.9898718684,-1.994471,8508276000000000.0,-9.99986,-1.999885,-0.305396,-0.305396,0.4
241.0,1825.6143,7.88669023,928102000.0,12812010000.0,6.81804e+27,5.317797,22.91316,6.326712,0.990328379,-2.014501,1515230000000000.0,-9.99986,-1.999885,-0.305396,-0.305396,0.5
222.0,1826.3949,9.16056574,338554000.0,5269535000.0,9.087965e+26,4.582856,25.91458,8.43236,0.9999997674,-6.633301,13010800000.0,-9.99986,-1.999885,-0.305396,-0.305396,1.25
182.0,1832.2868,7.33205851,1242787000.0,12460780000.0,1.240506e+28,5.644918,21.73401,5.579688,0.9883689334,-1.93438,2.435024e+17,-9.99986,-1.999885,-0.305396,-0.305396,0.25
227.0,1832.5964,8.73946182,503871200.0,8845103000.0,2.040509e+27,4.84871,24.87663,7.675052,0.9999617913,-4.417838,470586900000.0,-9.99986,-1.999885,-0.305396,-0.305396,1.05
235.0,1840.106,8.42846922,648530900.0,11211000000.0,3.436091e+27,5.027745,24.13411,7.149236,0.998786187,-2.915848,6807666000000.0,-9.99986,-1.999885,-0.305396,-0.305396,0.85
188.0,1841.5422,7.47001174,1161477000.0,12778240000.0,1.105554e+28,5.56362,22.02302,5.759346,0.9888931867,-1.954411,7.43171e+16,-9.99986,-1.999885,-0.305396,-0.305396,0.3
258.0,1844.5146,8.13133533,798444700.0,12343740000.0,5.258356e+27,5.192519,23.45366,6.684006,0.9915781192,-2.074591,157400900000000.0,-9.99986,-1.999885,-0.305396,-0.305396,0.65
228.0,1844.6177,8.57856444,576813500.0,10183750000.0,2.744911e+27,4.946846,24.4888,7.398284,0.9997469763,-3.596839,1868624000000.0,-9.99986,-1.999884,-0.305396,-0.305396,0.95
163.0,1848.8221,7.16849004,1341917000.0,11993400000.0,1.499215e+28,5.739277,21.39311,5.369979,0.9860125082,-1.85426,9.87071e+17,-9.99986,-1.999884,-0.305396,-0.305396,0.2
238.0,1848.8844,8.35495702,684734600.0,11565540000.0,3.904052e+27,5.072518,23.9631,7.030697,0.9972158739,-2.555311,15288960000000.0,-9.99986,-1.999885,-0.305396,-0.305396,0.8
223.0,1848.9463,8.82760908,465958900.0,8060595000.0,1.808108e+27,4.805952,25.09186,7.830333,0.9999840787,-4.79802,265688700000.0,-9.99986,-1.999885,-0.305396,-0.305396,1.1
228.0,1849.9298,7.79580497,977596400.0,12829420000.0,7.975762e+27,5.378886,22.71618,6.199088,0.9898718684,-1.994471,4221213000000000.0,-9.99986,-1.999885,-0.305396,-0.305396,0.45
257.0,1850.552,8.05328271,839247600.0,12498170000.0,5.885961e+27,5.237724,23.27946,6.567679,0.990764313,-2.034531,364705500000000.0,-9.99986,-1.999885,-0.305396,-0.305396,0.6
249.0,1856.466,8.28140975,721575200.0,11912300000.0,4.407001e+27,5.116293,23.79378,6.914404,0.9941767057,-2.234831,35954940000000.0,-9.99986,-1.999885,-0.305396,-0.305396,0.75
253.0,1858.3822,7.97207546,882265800.0,12590710000.0,6.615626e+27,5.285981,23.10002,6.449052,0.990328379,-2.014501,865040200000000.0,-9.99986,-1.999885,-0.305396,-0.305396,0.55
226.0,1860.4657,9.32207907,286673800.0,4168282000.0,7.01608e+26,4.511065,26.31388,8.727883,0.999999936,-7.193684,4918685000.0,-9.99986,-1.999885,-0.305396,-0.305396,1.3
256.0,1860.6695,8.20711415,759360100.0,12108470000.0,4.92498e+27,5.158682,23.62453,6.799197,0.9923202164,-2.114651,81862420000000.0,-9.99986,-1.999885,-0.305396,-0.305396,0.7
225.0,1863.4858,8.92400768,426384000.0,7229998000.0,1.562205e+27,4.756454,25.3289,8.002551,0.9999944723,-5.257455,137116300000.0,-9.99986,-1.999885,-0.305396,-0.305396,1.15
162.0,1866.2629,7.16834637,1342139000.0,11705800000.0,1.557107e+28,5.755218,21.39309,5.369965,0.9823846913,-1.75411,1.295895e+18,-9.99986,-1.999884,-0.305396,-0.305396,0.2
227.0,1866.8167,8.65704568,540670900.0,9551906000.0,2.529907e+27,4.914238,24.67707,7.532087,0.9998790168,-3.917275,1171296000000.0,-9.99986,-1.999885,-0.305396,-0.305396,1.0
224.0,1868.063,9.03262584,384355900.0,6294839000.0,1.281932e+27,4.691808,25.59746,8.199,0.9999984628,-5.813261,57406910000.0,-9.99986,-1.999885,-0.305396,-0.305396,1.2
203.0,1872.0342,7.59022993,1092383000.0,12672340000.0,1.044328e+28,5.50615,22.27678,5.918771,0.98939381,-1.974441,3.175739e+16,-9.99986,-1.999885,-0.305396,-0.305396,0.35
215.0,1873.3813,7.69773957,1031849000.0,12746530000.0,9.344774e+27,5.444884,22.50561,6.064009,0.98939381,-1.974441,1.226224e+16,-9.99986,-1.999885,-0.305396,-0.305396,0.4
240.0,1873.8032,7.88667623,928116900.0,12622460000.0,7.567167e+27,5.33978,22.91316,6.326712,0.990328379,-2.014501,2189807000000000.0,-9.99986,-1.999885,-0.305396,-0.305396,0.5
231.0,1878.6376,8.50271658,612658900.0,10673370000.0,3.331513e+27,5.006186,24.30867,7.271267,0.9993020941,-3.156203,4678446000000.0,-9.99986,-1.999884,-0.305396,-0.305396,0.9
226.0,1882.3676,8.7394595,503872600.0,8834919000.0,2.271387e+27,4.875417,24.87663,7.675052,0.999947241,-4.277703,685823900000.0,-9.99986,-1.999885,-0.305396,-0.305396,1.05
181.0,1883.3939,7.33197369,1242908000.0,12025190000.0,1.385079e+28,5.669054,21.73396,5.579648,0.9883689334,-1.93438,3.562232e+17,-9.99986,-1.999885,-0.305396,-0.305396,0.25
221.0,1887.7086,9.16056844,338552900.0,5268242000.0,1.03711e+27,4.621158,25.91458,8.43236,0.9999996298,-6.43152,22099480000.0,-9.99986,-1.999885,-0.305396,-0.305396,1.25
187.0,1892.045,7.46995184,1161557000.0,12387550000.0,1.23208e+28,5.586896,22.023,5.759334,0.9888931867,-1.954411,1.069691e+17,-9.99986,-1.999885,-0.305396,-0.305396,0.3
256.0,1893.9577,8.05327346,839256500.0,12377840000.0,6.458066e+27,5.257852,23.27946,6.567679,0.990764313,-2.034531,515722700000000.0,-9.99986,-1.999885,-0.305396,-0.305396,0.6
161.0,1894.4172,7.16818447,1342390000.0,11333180000.0,1.653833e+28,5.775648,21.39305,5.369938,0.9745240151,-1.593869,1.835923e+18,-9.99986,-1.999884,-0.305396,-0.305396,0.2
257.0,1894.6535,8.13132685,798452500.0,12239100000.0,5.853954e+27,5.21545,23.45366,6.684006,0.9911805978,-2.054561,235552000000000.0,-9.99986,-1.999885,-0.305396,-0.305396,0.65
248.0,1896.3202,8.2814038,721580100.0,11832170000.0,4.797862e+27,5.13529,23.79378,6.914404,0.9936140015,-2.194771,51439650000000.0,-9.99986,-1.999885,-0.305396,-0.305396,0.75
222.0,1896.7152,8.82759614,465965800.0,8054253000.0,2.00239e+27,4.832195,25.09186,7.830333,0.9999790106,-4.678001,383242700000.0,-9.99986,-1.999885,-0.305396,-0.305396,1.1
227.0,1898.212,7.79578295,977621200.0,12592790000.0,8.842031e+27,5.400815,22.71618,6.199086,0.9898718684,-1.994471,6049988000000000.0,-9.99986,-1.999885,-0.305396,-0.305396,0.45
234.0,1898.7354,8.42846374,648535000.0,11150020000.0,3.89544e+27,5.056732,24.13411,7.149236,0.9983236675,-2.77564,11051760000000.0,-9.99986,-1.999885,-0.305396,-0.305396,0.85
227.0,1900.1532,8.57856035,576816200.0,10157870000.0,3.090732e+27,4.975107,24.4888,7.398284,0.9996505699,-3.45664,2857105000000.0,-9.99986,-1.999884,-0.305396,-0.305396,0.95
255.0,1905.8264,8.20710742,759366000.0,12020480000.0,5.420852e+27,5.179701,23.62453,6.799197,0.9919577228,-2.094621,118400600000000.0,-9.99986,-1.999885,-0.305396,-0.305396,0.7
224.0,1909.2685,8.92399863,426388400.0,7226278000.0,1.721515e+27,4.78193,25.3289,8.002551,0.9999923753,-5.117775,195299900000.0,-9.99986,-1.999885,-0.305396,-0.305396,1.15
252.0,1909.718,7.97206151,882279900.0,12430840000.0,7.377712e+27,5.308774,23.10002,6.449052,0.990328379,-2.014501,1274512000000000.0,-9.99986,-1.999885,-0.305396,-0.305396,0.55
237.0,1911.6297,8.35494754,684742100.0,11467910000.0,4.461708e+27,5.102772,23.9631,7.030696,0.9961549795,-2.415101,26058190000000.0,-9.99986,-1.999885,-0.305396,-0.305396,0.8
226.0,1920.6342,8.65704239,540672900.0,9534445000.0,2.834522e+27,4.941731,24.67707,7.532087,0.9998329249,-3.777088,1746680000000.0,-9.99986,-1.999885,-0.305396,-0.305396,1.0
239.0,1923.5546,7.88666138,928132800.0,12431000000.0,8.403696e+27,5.361818,22.91316,6.326713,0.9898718684,-1.994471,3163041000000000.0,-9.99986,-1.999885,-0.305396,-0.305396,0.5
202.0,1923.5903,7.59019337,1092429000.0,12333370000.0,1.16431e+28,5.529111,22.27678,5.918769,0.98939381,-1.974441,4.572909e+16,-9.99986,-1.999885,-0.305396,-0.305396,0.35
225.0,1923.6124,9.32207931,286673700.0,4167702000.0,8.018219e+26,4.547028,26.31388,8.727883,0.9999999098,-7.044929,8085890000.0,-9.99986,-1.999885,-0.305396,-0.305396,1.3
214.0,1924.6452,7.69770944,1031884000.0,12459450000.0,1.041111e+28,5.467496,22.50561,6.064005,0.98939381,-1.974441,1.767122e+16,-9.99986,-1.999885,-0.305396,-0.305396,0.4
225.0,1934.2376,8.73945669,503874200.0,8823547000.0,2.532302e+27,4.902285,24.87663,7.675052,0.9999271463,-4.137548,1004044000000.0,-9.99986,-1.999885,-0.305396,-0.305396,1.05
180.0,1934.7477,7.33188719,1243032000.0,11605460000.0,1.542744e+28,5.693103,21.73391,5.579609,0.9883689334,-1.93438,5.202714e+17,-9.99986,-1.999885,-0.305396,-0.305396,0.25
247.0,1935.504,8.28139671,721586000.0,11759180000.0,5.206962e+27,5.153431,23.79378,6.914404,0.9929969232,-2.154711,70445160000000.0,-9.99986,-1.999885,-0.305396,-0.305396,0.75
230.0,1936.8416,8.50271255,612661800.0,10630620000.0,3.764003e+27,5.034638,24.30867,7.271267,0.9990361632,-3.015997,7371886000000.0,-9.99986,-1.999884,-0.305396,-0.305396,0.9
256.0,1937.3832,8.13131874,798459900.0,12141580000.0,6.400301e+27,5.23493,23.45366,6.684006,0.9911805978,-2.054561,330634100000000.0,-9.99986,-1.999885,-0.305396,-0.305396,0.65
223.0,1937.9815,9.03262788,384355000.0,6291706000.0,1.484894e+27,4.731747,25.59746,8.199,0.999997463,-5.595687,99825760000.0,-9.99986,-1.999885,-0.305396,-0.305396,1.2
255.0,1942.3483,8.05326357,839266000.0,12255390000.0,7.143972e+27,5.279339,23.27946,6.567679,0.990764313,-2.034531,746096700000000.0,-9.99986,-1.999885,-0.305396,-0.305396,0.6
160.0,1942.9585,7.16801719,1342648000.0,10880300000.0,1.830672e+28,5.800649,21.39296,5.369874,0.9631766276,-1.433876,2.799589e+18,-9.99986,-1.999884,-0.305396,-0.305396,0.2
186.0,1945.0223,7.46988699,1161644000.0,11999990000.0,1.376183e+28,5.610561,22.02297,5.75932,0.9888931867,-1.954411,1.549342e+17,-9.99986,-1.999885,-0.305396,-0.305396,0.3
220.0,1945.7805,9.16057371,338550900.0,5266892000.0,1.170726e+27,4.655697,25.91458,8.43236,0.9999994271,-6.241945,35637720000.0,-9.99986,-1.999885,-0.305396,-0.305396,1.25
221.0,1946.995,8.82759335,465967300.0,8047186000.0,2.223321e+27,4.85854,25.09186,7.830333,0.9999710219,-4.53793,553980200000.0,-9.99986,-1.999885,-0.305396,-0.305396,1.1
226.0,1949.5333,7.79575908,977648000.0,12355580000.0,9.838291e+27,5.42315,22.71617,6.199085,0.9898718684,-1.994471,8723751000000000.0,-9.99986,-1.999885,-0.305396,-0.305396,0.45
254.0,1952.1598,8.20710166,759371000.0,11932490000.0,5.967624e+27,5.200581,23.62453,6.799197,0.9915781192,-2.074591,170964300000000.0,-9.99986,-1.999885,-0.305396,-0.305396,0.7
251.0,1957.1556,7.97204951,882292100.0,12276000000.0,8.138759e+27,5.329819,23.10002,6.449052,0.990328379,-2.014501,1817476000000000.0,-9.99986,-1.999885,-0.305396,-0.305396,0.55
223.0,1957.3168,8.9239832,426396000.0,7222154000.0,1.901528e+27,4.807742,25.3289,8.002551,0.9999894791,-4.977948,279568700000.0,-9.99986,-1.999885,-0.305396,-0.305396,1.15
226.0,1957.3664,8.57855544,576819500.0,10128740000.0,3.480168e+27,5.003126,24.4888,7.398284,0.9995174273,-3.316437,4390094000000.0,-9.99986,-1.999884,-0.305396,-0.305396,0.95
233.0,1962.4691,8.42845485,648541600.0,11078420000.0,4.445483e+27,5.086924,24.13411,7.149236,0.9976849028,-2.635431,18454570000000.0,-9.99986,-1.999885,-0.305396,-0.305396,0.85
236.0,1965.7228,8.35493958,684748400.0,11374210000.0,4.988651e+27,5.127896,23.9631,7.030696,0.9951577339,-2.314951,40878490000000.0,-9.99986,-1.999885,-0.305396,-0.305396,0.8
238.0,1974.8319,7.88664422,928151100.0,12238260000.0,9.336626e+27,5.383858,22.91316,6.326712,0.9898718684,-1.994471,4561521000000000.0,-9.99986,-1.999885,-0.305396,-0.305396,0.5
246.0,1974.9419,8.28139146,721590300.0,11686200000.0,5.644568e+27,5.171296,23.79378,6.914404,0.992666371,-2.134681,96085230000000.0,-9.99986,-1.999885,-0.305396,-0.305396,0.75
225.0,1976.2295,8.65703901,540675000.0,9514977000.0,3.17727e+27,4.969098,24.67707,7.532087,0.9997692695,-3.636895,2612585000000.0,-9.99986,-1.999885,-0.305396,-0.305396,1.0
201.0,1976.689,7.59015266,1092480000.0,11998640000.0,1.298412e+28,5.552185,22.27677,5.918762,0.98939381,-1.974441,6.589925e+16,-9.99986,-1.999885,-0.305396,-0.305396,0.35
213.0,1977.2357,7.69768057,1031919000.0,12175220000.0,1.15973e+28,5.490057,22.5056,6.064004,0.98939381,-1.974441,2.540491e+16,-9.99986,-1.999885,-0.305396,-0.305396,0.4
